1339039405 1 0 0 0 0 0
1339075159 2 0 0 0 0 0
1339081994 3 0 0 0 0 0
1339330249 4 0 0 0 0 0
1339330420 5 0 0 0 0 0
1339330473 6 0 0 0 0 0
1340307244 7 0 0 0 0 0
1340307345 8 0 0 0 0 0
1340309629 9 0 0 0 0 0
1340312593 9 0 0 1 0 0
1340314330 9 0 0 2 0 0
1340333294 10 0 0 2 0 0
1340333354 11 0 0 2 0 0
1340333534 12 0 0 2 0 0
1340333557 13 0 0 2 0 0
1340333584 14 0 0 2 0 0
1340333611 15 0 0 2 0 0
1340334259 15 0 0 3 0 0
1340334296 16 0 0 3 0 0
1340334354 16 0 0 4 0 0
1340334396 17 0 0 4 0 0
1340334411 17 0 0 5 0 0
1340334512 17 0 0 6 0 0
1340334561 18 0 0 6 0 0
1340335285 19 0 0 6 0 0
1340335655 20 0 0 6 0 0
1340336569 21 0 0 6 0 0
1340336592 22 0 0 6 0 0
1340336629 23 0 0 6 0 0
1340336713 24 0 0 6 0 0
1340338090 24 1 0 6 0 0
1340373825 24 2 0 6 0 0
1340380361 24 3 0 6 0 0
1340381561 25 3 0 6 0 0
1340381574 25 4 0 6 0 0
1340381620 26 4 0 6 0 0
1340381721 27 4 0 6 0 0
1340381958 28 4 0 6 0 0
1340482015 29 4 0 6 0 0
1340482445 30 4 0 6 0 0
1340483772 31 4 0 6 0 0
1340483861 32 4 0 6 0 0
1340580359 32 4 1 6 0 0
1340580388 32 4 2 6 0 0
1340580424 32 4 3 6 0 0
1340580476 32 4 4 6 0 0
1340580509 32 4 5 6 0 0
1340581614 32 4 6 6 0 0
1340581646 32 4 7 6 0 0
1340581682 32 4 8 6 0 0
1340587914 32 4 9 6 0 0
1340590367 32 4 10 6 0 0
1340593878 32 4 11 6 0 0
1340596281 32 4 12 6 0 0
1340599197 32 5 12 6 0 0
1340599621 32 6 12 6 0 0
1340599641 32 7 12 6 0 0
1340599716 32 8 12 6 0 0
1340601673 32 8 13 6 0 0
1340601703 32 8 14 6 0 0
1340601756 32 8 15 6 0 0
1340601776 32 8 16 6 0 0
1340601898 32 8 17 6 0 0
1340602189 32 8 18 6 0 0
1340602835 32 8 19 6 0 0
1340603205 32 9 19 6 0 0
1340603291 32 10 19 6 0 0
1340604335 32 10 19 7 0 0
1340604393 32 10 19 8 0 0
1340604670 32 10 19 9 0 0
1340604990 32 11 19 9 0 0
1340629925 32 11 20 9 0 0
1340630609 33 11 20 9 0 0
1340630644 34 11 20 9 0 0
1340630881 35 11 20 9 0 0
1340630920 36 11 20 9 0 0
1340631126 37 11 20 9 0 0
1340631710 38 11 20 9 0 0
1340638706 38 11 21 9 0 0
1340641009 38 11 22 9 0 0
1340652651 38 12 22 9 0 0
1340654037 38 13 22 9 0 0
1340654391 38 14 22 9 0 0
1340657475 38 14 23 9 0 0
1340661689 38 15 23 9 0 0
1340680934 38 16 23 9 0 0
1340681198 38 16 23 10 0 0
1340682547 38 16 23 11 0 0
1340683615 38 16 23 12 0 0
1340686304 38 17 23 12 0 0
1340687014 38 17 23 13 0 0
1340687489 38 18 23 13 0 0
1340691677 38 19 23 13 0 0
1340693627 38 19 23 14 0 0
1340693869 38 20 23 14 0 0
1340694075 38 20 23 15 0 0
1340694100 38 20 23 16 0 0
1340696346 38 21 23 16 0 0
1340725392 38 21 23 17 0 0
1340725544 38 22 23 17 0 0
1340725687 38 23 23 17 0 0
1340728011 38 23 23 18 0 0
1340728039 38 24 23 18 0 0
1340728501 39 24 23 18 0 0
1340728527 40 24 23 18 0 0
1340729284 40 25 23 18 0 0
1340729333 40 26 23 18 0 0
1340735601 40 27 23 18 0 0
1340736010 40 28 23 18 0 0
1340746911 40 28 23 19 0 0
1340752466 40 28 23 20 0 0
1340753496 40 28 23 21 0 0
1340756760 40 29 23 21 0 0
1340756824 40 30 23 21 0 0
1340758608 40 30 23 22 0 0
1340758914 40 30 23 23 0 0
1340759955 40 30 23 24 0 0
1340761594 40 31 23 24 0 0
1340761826 40 31 23 25 0 0
1340761944 40 31 23 26 0 0
1340762121 40 31 23 27 0 0
1340763814 40 31 23 28 0 0
1340766391 40 31 23 29 0 0
1340766892 40 32 23 29 0 0
1340767290 40 33 23 29 0 0
1340769444 40 34 23 29 0 0
1340805880 41 34 23 29 0 0
1340806989 42 34 23 29 0 0
1340820552 42 34 23 30 0 0
1340824118 42 34 23 31 0 0
1340828587 42 35 23 31 0 0
1340836613 43 35 23 31 0 0
1340836628 44 35 23 31 0 0
1340840161 45 35 23 31 0 0
1340840521 46 35 23 31 0 0
1340844402 47 35 23 31 0 0
1340853836 48 35 23 31 0 0
1340857323 48 36 23 31 0 0
1340906155 48 36 23 32 0 0
1340915325 48 37 23 32 0 0
1340917596 48 38 23 32 0 0
1340917631 48 39 23 32 0 0
1340918632 48 40 23 32 0 0
1340919118 48 41 23 32 0 0
1340919145 48 42 23 32 0 0
1340919770 48 43 23 32 0 0
1340922169 49 43 23 32 0 0
1340922183 50 43 23 32 0 0
1340922909 50 43 23 33 0 0
1340922981 51 43 23 33 0 0
1340923150 51 44 23 33 0 0
1340923170 51 45 23 33 0 0
1340924495 51 45 23 34 0 0
1340924540 51 45 23 35 0 0
1340924586 52 45 23 35 0 0
1340924719 53 45 23 35 0 0
1340924789 53 46 23 35 0 0
1340924813 53 47 23 35 0 0
1340926598 54 47 23 35 0 0
1340926645 55 47 23 35 0 0
1340926770 55 47 23 36 0 0
1340926821 55 47 23 37 0 0
1340927089 55 48 23 37 0 0
1340927123 55 49 23 37 0 0
1340928207 56 49 23 37 0 0
1340928217 57 49 23 37 0 0
1340928272 57 50 23 37 0 0
1340928310 57 51 23 37 0 0
1340931038 58 51 23 37 0 0
1340940675 58 52 23 37 0 0
1340940703 58 53 23 37 0 0
1340941072 58 54 23 37 0 0
1340941692 58 55 23 37 0 0
1340942211 58 56 23 37 0 0
1340942482 58 57 23 37 0 0
1340980074 58 58 23 37 0 0
1340980398 58 59 23 37 0 0
1340989414 59 59 23 37 0 0
1340991001 60 59 23 37 0 0
1340991058 61 59 23 37 0 0
1340993790 62 59 23 37 0 0
1340995169 63 59 23 37 0 0
1340996813 64 59 23 37 0 0
1340998110 64 59 23 38 0 0
1340998667 65 59 23 38 0 0
1340998695 66 59 23 38 0 0
1341005168 67 59 23 38 0 0
1341006032 68 59 23 38 0 0
1341008599 69 59 23 38 0 0
1341018494 70 59 23 38 0 0
1341022429 71 59 23 38 0 0
1341163932 72 59 23 38 0 0
1341232201 73 59 23 38 0 0
1341232241 74 59 23 38 0 0
1341243140 75 59 23 38 0 0
1341243198 75 59 23 39 0 0
1341245035 75 59 23 40 0 0
1341256194 76 59 23 40 0 0
1341256223 77 59 23 40 0 0
1341256642 78 59 23 40 0 0
1341266780 79 59 23 40 0 0
1341266849 80 59 23 40 0 0
1341266900 81 59 23 40 0 0
1341271480 82 59 23 40 0 0
1341272875 83 59 23 40 0 0
1341274116 84 59 23 40 0 0
1341312283 85 59 23 40 0 0
1341314096 86 59 23 40 0 0
1341315691 87 59 23 40 0 0
1341344396 87 60 23 40 0 0
1341345780 87 61 23 40 0 0
1341347589 87 62 23 40 0 0
1341348440 87 63 23 40 0 0
1341349138 87 64 23 40 0 0
1341598610 87 64 23 40 0 1
1341598910 88 64 23 40 0 1
1341598982 89 64 23 40 0 1
1341601280 90 64 23 40 0 1
1341601331 90 64 23 40 0 2
1341601500 90 64 23 40 0 3
1341602393 91 64 23 40 0 3
1341603155 92 64 23 40 0 3
1341603284 93 64 23 40 0 3
1341603289 94 64 23 40 0 3
1341837080 95 64 23 40 0 3
1341837153 96 64 23 40 0 3
1341837207 97 64 23 40 0 3
1341837242 98 64 23 40 0 3
1341840040 99 64 23 40 0 3
1341855057 100 64 23 40 0 3
1341856335 101 64 23 40 0 3
1341972222 102 64 23 40 0 3
1341972271 103 64 23 40 0 3
1341974232 103 64 24 40 0 3
1342054413 103 64 25 40 0 3
1342232639 103 64 26 40 0 3
1342232809 103 64 27 40 0 3
1342232847 103 64 28 40 0 3
1342327248 103 64 29 40 0 3
1342327300 103 64 30 40 0 3
1342327360 103 64 31 40 0 3
1342408712 103 64 32 40 0 3
1342658231 103 64 33 40 0 3
1342661319 103 64 34 40 0 3
1342667377 103 64 35 40 0 3
1342672765 103 64 35 41 0 3
1342702633 104 64 35 41 0 3
1342702645 105 64 35 41 0 3
1342719520 106 64 35 41 0 3
1342723307 107 64 35 41 0 3
1342796290 108 64 35 41 0 3
1342838378 108 64 36 41 0 3
1342840465 108 64 37 41 0 3
1343012488 108 64 38 41 0 3
1343012512 108 64 39 41 0 3
1343012561 108 64 40 41 0 3
1343105991 108 64 41 41 0 3
1343106078 108 64 42 41 0 3
1343106119 108 64 43 41 0 3
1343106181 108 64 44 41 0 3
1343106509 108 64 45 41 0 3
1343106522 108 64 46 41 0 3
1343148280 108 64 47 41 0 3
1343313217 108 65 47 41 0 3
1343313232 108 66 47 41 0 3
1343315672 108 67 47 41 0 3
1343407820 108 68 47 41 0 3
1343411744 108 69 47 41 0 3
1343413118 108 70 47 41 0 3
1343445929 108 70 48 41 0 3
1343445960 108 70 49 41 0 3
1343599307 108 70 50 41 0 3
1343604529 108 70 51 41 0 3
1343604545 108 70 52 41 0 3
1343657567 108 70 52 41 1 3
1343657619 108 70 52 41 2 3
1343676528 108 71 52 41 2 3
1343676616 108 72 52 41 2 3
1343679715 108 73 52 41 2 3
1343744552 108 74 52 41 2 3
1343751815 108 75 52 41 2 3
1343760470 108 75 52 41 3 3
1343760479 108 75 52 41 4 3
1343765708 108 75 52 41 5 3
1343818907 108 75 52 41 6 3
1343819332 108 75 52 41 7 3
1343842701 108 75 52 41 8 3
1343844391 108 75 52 41 9 3
1343847345 108 75 52 41 10 3
1343848274 108 75 52 41 11 3
1343851496 108 75 52 41 12 3
1343851510 108 75 52 41 13 3
1343933020 109 75 52 41 13 3
1343933037 110 75 52 41 13 3
1343933987 111 75 52 41 13 3
1343943956 112 75 52 41 13 3
1344178385 112 75 52 41 14 3
1344265652 112 75 52 41 15 3
